business_status,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,scope,types,user_ratings_total,vicinity,geometry_location_lat,geometry_location_lng,geometry_viewport_northeast_lat,geometry_viewport_northeast_lng,geometry_viewport_southwest_lat,geometry_viewport_southwest_lng,opening_hours_open_now,plus_code_compound_code,plus_code_global_code,photos,price_level,lat_ref,long_ref,permanently_closed
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Business Drive North,ChIJjV3MPK6nBIgRZl_r9VJU704,,ChIJjV3MPK6nBIgRZl_r9VJU704,GOOGLE,"['neighborhood', 'political']",,Sheboygan,43.7372582,-87.72733439999999,43.7399329,-87.7231575,43.732093,-87.732139899999993,,,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103370804605815618222"">Brodie Pues</a>'], 'photo_reference': 'AW30NDz3FC4cDKgSqvfqwA8TnqJQWJN5y91sACEuQN1CUpJ5tYOLr24cVCbqDcHl9AKzcUtxvUs3K2QQP1eTWtkwsr86AVLPMnNXRhj9NVpzj2Aail6uNP8T-nsH5jObN3_10aloyAPs9-xSCfWK43x2o4fT2tcsMRiH78A24IwC3waTiofO', 'width': 4032}]",,43.7225,-87.7366,
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gardens Business Condos,ChIJOeo12QGIs4kRvrv4pVCeTI4,,ChIJOeo12QGIs4kRvrv4pVCeTI4,GOOGLE,"['neighborhood', 'political']",,"Gardens Business Condos, VA 22901, USA",38.0842421,-78.471020799999991,38.085787829892723,-78.469955120107272,38.083088170107281,-78.472654779892721,,,,"[{'height': 667, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117709550822118737667"">A Google User</a>'], 'photo_reference': 'AW30NDzI7MBjUBuRWqzYQ1jTm7Q_PILBwkYqhE06JDwihmNqyqFavLEUR_ltoLoQF0Ba_D5yptpFABq516m8Qc0USbM-djCY9C5266YUYp1CGNrwcdBWnICBb47Yv3-KAbeKZPWGTOAjHUZNQwBX5_b3aJbv3a57g23VJaTa_1tpqfdlr8u0', 'width': 1000}]",,38.0972,-78.4666,
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ormond Business Center,ChIJh1wZviPD5ogR4HdMa1fHiTk,,ChIJh1wZviPD5ogR4HdMa1fHiTk,GOOGLE,"['neighborhood', 'political']",,Ormond Beach,29.3266251,-81.1120224,29.329056,-81.1102207,29.3228631,-81.114646999999991,,,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104914340372495207180"">A Google User</a>'], 'photo_reference': 'AW30NDz5JRalMJMV3UevjZJbdQLoo4Tgrb5uPc5venM--YO0yFHyLg1sCwHsqHr-rid4fM1MwycHm19JDywhXXKk3qpdZ2r0fBTLw1UtqFdVTLQD-YKtsIFBtYFC6nJTk0q3CFK3dOaxQEa3KCKH5N5iEnMswjuD7sJ-clPFjfGgcwZ2Dq-m', 'width': 3024}]",,29.3098,-81.0999,
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Airport Business Park,ChIJx_mxX9jc5ogR8oQPgjZ83g4,,ChIJx_mxX9jc5ogR8oQPgjZ83g4,GOOGLE,"['neighborhood', 'political']",,Ormond Beach,29.291755,-81.1182285,29.298019,-81.113113099999993,29.288668,-81.1230902,,,,"[{'height': 1187, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110379184827138482333"">Kevin Kyle</a>'], 'photo_reference': 'AW30NDzVHxKqKnXUnClxjBeb3eoDSwDp6eT1llwR33EA9WIklhkaqS1JqXWijBs33ITocSWixHBOuF6pGxdLBQelyaiUUvh1RYB1cxtpUPENI3zwyCLeiH1lyBjwHN0s-l_G1IiKPzQDugqJE4mAUqNleyRTXt-Jlax0qasmF0WHaKZY8JO5', 'width': 2048}]",,29.3098,-81.0999,
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,South Daytona Business Park,ChIJbf2c-C7Y5ogRaOwhYZRKfBo,,ChIJbf2c-C7Y5ogRaOwhYZRKfBo,GOOGLE,"['neighborhood', 'political']",,South Daytona,29.1534129,-80.994359199999991,29.1553009,-80.992907899999992,29.150474,-80.997860199999991,,,,,,29.1603,-80.9746,
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,South Daytona Business Park,ChIJbf2c-C7Y5ogRaOwhYZRKfBo,,ChIJbf2c-C7Y5ogRaOwhYZRKfBo,GOOGLE,"['neighborhood', 'political']",,South Daytona,29.1534129,-80.994359199999991,29.1553009,-80.992907899999992,29.150474,-80.997860199999991,,,,,,29.1701,-81.0006,
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Port Orange Business Park,ChIJiY6zzh7Y5ogRuNRfrvKQOPU,,ChIJiY6zzh7Y5ogRuNRfrvKQOPU,GOOGLE,"['neighborhood', 'political']",,Port Orange,29.133814,-80.9922873,29.13517492989272,-80.990874670107274,29.132475270107282,-80.993574329892709,,,,"[{'height': 520, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111310609278003224604"">Diane Dallachiara</a>'], 'photo_reference': 'AW30NDwiIg1GrzT4Apiz10spSBrLm9HArUfV7_02ebmEhyVI00rf0_NjmT-z2wRqhfZnNgXX5IklsKxGN7StwYyJSAogJr8ZoryEB173sxgxBrtHKWLAY6fLvTlsm1awyFOAhClOhZlR-6jIq1_sisxV2M5zIUmvJWwKgZA7uk2vi_RCQyIX', 'width': 693}]",,29.1299,-81.005,
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Eastport Business Park,ChIJYcEhOBzY5ogRfqnopPrCc8M,,ChIJYcEhOBzY5ogRfqnopPrCc8M,GOOGLE,"['neighborhood', 'political']",,Port Orange,29.131268,-80.991942,29.132392,-80.9876639,29.128707,-80.993487899999991,,,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109953734715892723688"">Diane Hawkins</a>'], 'photo_reference': 'AW30NDxzhfeP7_CZtBJIJh7PIf65uevBNpKsYVMfaz6Fxntosbq7aX5C6gjWbZqFSCA615KLtRtH_ijek8BSuqefcHI-Ez7GjDUEfhixi4no-_oE10IzgohIKjaTYdFT-2NxBrvw3ilBNEJgWZT62yM_eeHx0XvYsqfau9n4qI6WtnplnV1X', 'width': 3264}]",,29.1299,-81.005,
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lakeside Business,ChIJIQAsUCov54gR_BRas_iWQYY,,ChIJIQAsUCov54gR_BRas_iWQYY,GOOGLE,"['neighborhood', 'political']",,New Smyrna Beach,29.0156193,-80.9449643,29.017002329892719,-80.942662099999993,29.014302670107281,-80.9475689,,,,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107605069856118708801"">William W</a>'], 'photo_reference': 'AW30NDxwe8EXRXI3fhv84XjomCChQAvk87IG01Jmx1vVypnWA28FtskKmAnaPkoUjvgdJndDZA-zPWBNOEOLi_0viue4L3-G3o4DzC14KFFMDs0VsW5SyC3aS1Cc4zeJHbxaW_3nKcFfBjVy3d2VSFV4DgqgtAdEybet5Q6HO036VICQM4fI', 'width': 5312}]",,29.014,-80.965,
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wendys Business Park,ChIJgRKwCLWn4IgRdBKBbuUBlP8,,ChIJgRKwCLWn4IgRdBKBbuUBlP8,GOOGLE,"['neighborhood', 'political']",,Cape Canaveral,28.3924351,-80.6082337,28.393938829892718,-80.607105520107282,28.39123917010728,-80.609805179892717,,,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108320036461391153047"">Charles Hill</a>'], 'photo_reference': 'AW30NDwzcsaQm0cJLg6UsIfvDiHdn0yoGOvww0FsTW5ZRxWztxqUIdvmOMuO_Q5fAalvIe2Qo5lIw6SgermzbAhhHawjqeHS3t2clOCw_R-jP92WxJbnEckuzL4IFBnLgbCz2-FUrn4W7-2PtDNbKXv-gDyFm_tHnsLOSa3w2bDeEvIMxWJP', 'width': 3264}]",,28.4048,-80.6067,
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wendys Business Park,ChIJgRKwCLWn4IgRdBKBbuUBlP8,,ChIJgRKwCLWn4IgRdBKBbuUBlP8,GOOGLE,"['neighborhood', 'political']",,Cape Canaveral,28.3924351,-80.6082337,28.393938829892718,-80.607105520107282,28.39123917010728,-80.609805179892717,,,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108320036461391153047"">Charles Hill</a>'], 'photo_reference': 'AW30NDzcE0icM6PIilo3_5XJ4xKiaXGH21mLuafIfWyk0SCYWtIQc9YqrRbE5y379j-AkV0KBhaU3DM_4GCAUQIzR6MuN_X_SLpsKWrpXPYklg739nD5_qR4yK5_XCdu5IfAyAx7b71IDapFp6Gwipeq7zLS7HDxroLZsVodmoAAUGL2ghto', 'width': 3264}]",,28.3949,-80.6114,
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rockledge Business And Industrial Park,ChIJ8Zp-ICoC3ogRprCAhJGQY7Y,,ChIJ8Zp-ICoC3ogRprCAhJGQY7Y,GOOGLE,"['neighborhood', 'political']",,Rockledge,28.3155915,-80.7197092,28.317316,-80.717891999999992,28.3145761,-80.7219011,,,,"[{'height': 3984, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115271719041422880440"">Bruce Benson</a>'], 'photo_reference': 'AW30NDxG6wPWi66c7ukIunRIc22usekoZfDIhuGxg0yaDqLo3PNX7LiXmlWCYXfiBnbrbyp8P5BVh3be2xqFE8H_1Wbm8hpLvE_Mbc218W-iwYFVr2qVv6TfFMOya43J9wjvDMAy5pAXDzgx2aO_6WN2C3qBQ68kjoUTqzWtKlHG9_ks5-1_', 'width': 2988}]",,28.3301,-80.7352,
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Suntree Business Center,ChIJb0cY5z0E3ogRUIQzsQu0oZ0,,ChIJb0cY5z0E3ogRUIQzsQu0oZ0,GOOGLE,"['neighborhood', 'political']",,"Suntree Business Center, FL 32940, USA",28.2383893,-80.7053283,28.239694379892718,-80.703899070107283,28.23699472010728,-80.706598729892718,,,,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109231710768657984565"">Christine DC</a>'], 'photo_reference': 'AW30NDzfGah1TSpJ_wZ1TZmYIT0p9n8Xw8OCDIsLf8-F1QkcpbOV76OgK10iADDWRQtPndTFv55l1KVSTfitPzSPT2MV-u5kN2sKWT_QLy_jpP8LCb1wvL9aJ62zxf_SIqwfkb3mDRgukj-IK1WPdi5fJyaNxTTRYX0_PobetZwei1_2Weuy', 'width': 3264}]",,28.2371,-80.7264,
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Suntree Business Center,ChIJb0cY5z0E3ogRUIQzsQu0oZ0,,ChIJb0cY5z0E3ogRUIQzsQu0oZ0,GOOGLE,"['neighborhood', 'political']",,"Suntree Business Center, FL 32940, USA",28.2383893,-80.7053283,28.239694379892718,-80.703899070107283,28.23699472010728,-80.706598729892718,,,,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109231710768657984565"">Christine DC</a>'], 'photo_reference': 'AW30NDyU5tei133RyOE8q8rNN8ByBxdbfJVIqVhOstA0hRxal25mb4EBhM-wY-VobRElx4fbDD16KIHuG6itITgStWIsJ_v4THBrZW8KS_2lNo2SQ1Gk51T0mi7DVFRf61pCYvRPi60qT-z6HijKFtNsGkAJqCf5D2ssyL2XNR04SP8yLwwk', 'width': 3264}]",,28.2295,-80.6969,
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Brooks Humphreys Business,ChIJeQFJ9foR3ogR-KDghk9pD6g,,ChIJeQFJ9foR3ogR-KDghk9pD6g,GOOGLE,"['neighborhood', 'political']",,Melbourne,28.0801162,-80.6240194,28.082193,-80.621468999999991,28.078782,-80.624552,,,,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103468550020417754566"">Aaron Wagner</a>'], 'photo_reference': 'AW30NDzxITQ6-pXq_bSGT8otRcTl8-chacX6wlhBFLrjjVyVfArGcAQlFjnhFGUNmyQt9WSwd3wOSK36yFUfXPgEckXh1FrukxyJsjWkld9-RgeTHfKxfRwZKuoLRzGt8xg8sSVQfl6Qyoka_0xYGgiWoAicYg9WoIH3IdVMdoa9kKfY6wE', 'width': 2560}]",,28.0849,-80.6219,
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wickham Business Park,ChIJles_qaEP3ogRZvwywqBLtOE,,ChIJles_qaEP3ogRZvwywqBLtOE,GOOGLE,"['neighborhood', 'political']",,Melbourne,28.1422417,-80.673958599999992,28.14349937989272,-80.671927,28.140799720107282,-80.675807999999989,,,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109258212906748095409"">Scott</a>'], 'photo_reference': 'AW30NDxqc08c640kK8o0XxTcNyhjZ2RnBWnbpVQhjNxMWavXBUBttR_AVH66JLj-N3Lzx94WSvItFX7sJv9aKI0ol9L3alyXSOBMQwYJYAguEKcuQG5Vdp-SewTI0w3bfhEXTTIdlwC6YVamAqhMOlMKrI_jvvdF7_pkP8KDpFjdTnyg9Gal', 'width': 4032}]",,28.1258,-80.6723,
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Deland Business And Industrial Park,ChIJDZbhO4oc54gRrrc8jT18HUI,,ChIJDZbhO4oc54gRrrc8jT18HUI,GOOGLE,"['neighborhood', 'political']",,DeLand,29.0606637,-81.2979888,29.064686,-81.2951179,29.0573129,-81.300311,,,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109266620497186798804"">A Google User</a>'], 'photo_reference': 'AW30NDzRE3TSSaWwOYmlPVJQ9WtLUIimTObn_RF8ALaZdwMJ3Z5pR2MB3qklkh8pqDiXAmvb5hjeJAL8xs_T0hUoRyMzhgZm6lgNWr_Eu-3p0aolf3On-3nLPqIyKVcXYQUHmhdzukSG_Dv3tpL4vODBOsIDyu_3s4Bja9_ynck-t09HvK9s', 'width': 4160}]",,29.0482,-81.3045,
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,North Magnolia Business District,ChIJb9sZVlor5ogR6qtFKyGJrLw,,ChIJb9sZVlor5ogR6qtFKyGJrLw,GOOGLE,"['neighborhood', 'political']",,Ocala,29.2013126,-82.1360026,29.2085894,-82.1281672,29.1921814,-82.141857,,,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108545540450311527555"">John Morrissey</a>'], 'photo_reference': 'AW30NDxmnXkXbIDsq1xpTfR3_qUTFj0jNfyp2oHonp5TSgN7mzFeyHoa6Otg3rX8Smmk8Sha_yhQLwzopNI1KMTIFntOpwTAoaYeWZawdG2eK4_6nPDxa6nXRDQh6z95Xvo0xo1LJtCMzybNwXi7UAgs091bUS0Z1i32Ukvd7wb6CeVz8wml', 'width': 4032}]",,29.2156,-82.1266,
